"SRL" "MIG" "GMax" "GMin" "SCI" "RCI" "GER" "MSM*" "est.p.SCI" "est.p.RCI" "est.p.GER" "est.p.MSM*" "GER*" "GERt" "p.Wills"
"tree_1209" 4005.7632 7970.523 73192.897 376.1 0.688679245283019 -98.9763898175509 0.895705066510959 0.0471863640566623 0.000257393643610725 8.93747479439985e-86 1.57339288109311e-200 0 1 1 0
"tree_1210" 4005.7632 8010.983 73192.897 376.1 0.690566037735849 -99.9864345451074 0.895149425482145 0.0469480462010717 0.000141879755724748 1.02223576989155e-85 7.61523979593279e-200 0 1 1 0
"tree_1211" 4005.7632 8066.143 73192.897 376.1 0.690566037735849 -101.363450540461 0.894391907954974 0.046626993843278 0.000141879755724748 1.22757915045539e-85 6.46959079188764e-199 0 1 1 0
"tree_1212" 4005.7632 8077.643 73192.897 376.1 0.690566037735849 -101.650536906425 0.89423397736102 0.0465606118022299 0.000141879755724748 1.27531933052802e-85 1.00914481756243e-198 0 1 1 0
"tree_1213" 4005.7632 8256.643 73192.897 376.1 0.692452830188679 -106.119098602733 0.891775753333396 0.0455512004091736 7.63286153605194e-05 2.30841997623601e-85 9.57107198068385e-196 0 1 1 0
"tree_1214" 4005.7632 8132.803 73192.897 376.1 0.692452830188679 -103.027552901779 0.893476459833848 0.0462448186682992 7.63286153605194e-05 1.53134082221623e-85 8.45234681871503e-198 0 1 1 0
"tree_1215" 4005.7632 8144.303 73192.897 376.1 0.692452830188679 -103.314639267743 0.893318529239895 0.0461795195979324 7.63286153605194e-05 1.59085944329892e-85 1.31454650749198e-197 0 1 1 0
"tree_1216" 4005.7632 8132.803 73192.897 376.1 0.692452830188679 -103.027552901779 0.893476459833848 0.0462448186682992 7.63286153605194e-05 1.53134082221623e-85 8.45234681871503e-198 0 1 1 0
"tree_1217" 4005.7632 8132.503 73192.897 376.1 0.690566037735849 -103.020063692232 0.893480579762386 0.0462465245939657 0.000141879755724748 1.52981825658437e-85 8.35547092989221e-198 0 1 1 0
"tree_1218" 4005.7632 8163.703 73192.897 376.1 0.692452830188679 -103.798941485108 0.893052107194443 0.0460697798535787 7.63286153605194e-05 1.69653965900102e-85 2.76589820872288e-197 0 1 1 0
"tree_1219" 4005.7632 8206.103 73192.897 376.1 0.692452830188679 -104.857416434401 0.892469823961084 0.0458317425457614 7.63286153605194e-05 1.95252007474716e-85 1.3987788255603e-196 0 1 1 0
"tree_1220" 4005.7632 8237.003 73192.897 376.1 0.694339622641509 -105.62880501773 0.892045471321679 0.0456598109773664 4.00686858393974e-05 2.16301548730033e-85 4.53825153516551e-196 0 1 1 0
"tree_1221" 4005.7632 8640.403 73192.897 376.1 0.694339622641509 -115.699295455108 0.886505540747693 0.0435280622906131 4.00686858393974e-05 8.2121183013339e-85 1.55094645855952e-189 0 1 1 0
"tree_1222" 4005.7632 8144.303 73192.897 376.1 0.692452830188679 -103.314639267743 0.893318529239895 0.0461795195979324 7.63286153605194e-05 1.59085944329892e-85 1.31454650749198e-197 0 1 1 0
"tree_1223" 4005.7632 8132.803 73192.897 376.1 0.692452830188679 -103.027552901779 0.893476459833848 0.0462448186682992 7.63286153605194e-05 1.53134082221623e-85 8.45234681871503e-198 0 1 1 0
"tree_1224" 4005.7632 8132.803 73192.897 376.1 0.692452830188679 -103.027552901779 0.893476459833848 0.0462448186682992 7.63286153605194e-05 1.53134082221623e-85 8.45234681871503e-198 0 1 1 0
"tree_1225" 4005.7632 8126.303 73192.897 376.1 0.692452830188679 -102.86528669493 0.89356572495217 0.0462818085911884 7.63286153605194e-05 1.4986877726881e-85 6.58373575900548e-198 0 1 1 0
"tree_1226" 4005.7632 8163.703 73192.897 376.1 0.692452830188679 -103.798941485108 0.893052107194443 0.0460697798535787 7.63286153605194e-05 1.69653965900102e-85 2.76589820872288e-197 0 1 1 0
"tree_1227" 4005.7632 8132.803 73192.897 376.1 0.692452830188679 -103.027552901779 0.893476459833848 0.0462448186682992 7.63286153605194e-05 1.53134082221623e-85 8.45234681871503e-198 0 1 1 0
"tree_1228" 4005.7632 8047.203 73192.897 376.1 0.692452830188679 -100.890631777735 0.894652012776668 0.0467367357329 7.63286153605194e-05 1.15280749170708e-85 3.1074452472912e-199 0 1 1 0
"tree_1229" 4005.7632 8147.003 73192.897 376.1 0.694339622641509 -103.382042153665 0.893281449883054 0.0461642152335037 4.00686858393974e-05 1.60516455556084e-85 1.45805935072665e-197 0 1 1 0
"tree_1230" 4005.7632 8141.453 73192.897 376.1 0.692452830188679 -103.243491777048 0.893357668561005 0.0461956852173684 7.63286153605194e-05 1.5758975312147e-85 1.17832112381378e-197 0 1 1 0
"tree_1231" 4005.7632 8152.953 73192.897 376.1 0.694339622641509 -103.530578143012 0.893199737967052 0.0461305247313458 4.00686858393974e-05 1.63714329634667e-85 1.8318826776568e-197 0 1 1 0
"tree_1232" 4005.7632 8150.953 73192.897 376.1 0.692452830188679 -103.480650079366 0.893227204157304 0.046141843781948 7.63286153605194e-05 1.62632386325236e-85 1.69662441806691e-197 0 1 1 0
"tree_1233" 4005.7632 8162.453 73192.897 376.1 0.692452830188679 -103.76773644533 0.893069273563351 0.0460768349906578 7.63286153605194e-05 1.6895241393454e-85 2.63656925224447e-197 0 1 1 0
"tree_1234" 4005.7632 8160.453 73192.897 376.1 0.692452830188679 -103.717808381684 0.893096739753604 0.0460881277056556 7.63286153605194e-05 1.67835944441296e-85 2.44207280396385e-197 0 1 1 0
"tree_1235" 4005.7632 8152.103 73192.897 376.1 0.692452830188679 -103.509358715962 0.893211411097909 0.046135334649231 7.63286153605194e-05 1.63253629284634e-85 1.77313126592684e-197 0 1 1 0
"tree_1236" 4005.7632 8140.353 73192.897 376.1 0.694339622641509 -103.216031342042 0.893372774965644 0.0462019276068249 4.00686858393974e-05 1.57016037041432e-85 1.12959299127138e-197 0 1 1 0
"tree_1237" 4005.7632 8158.503 73192.897 376.1 0.694339622641509 -103.669128519629 0.8931235192891 0.0460991434335441 4.00686858393974e-05 1.66754472251722e-85 2.26622847547898e-197 0 1 1 0
"tree_1238" 4005.7632 8139.303 73192.897 376.1 0.694339622641509 -103.189819108628 0.893387194715527 0.0462078878252843 4.00686858393974e-05 1.56470342440494e-85 1.0849560802518e-197 0 1 1 0
"tree_1239" 4005.7632 8220.903 73192.897 376.1 0.69622641509434 -105.226884105381 0.892266574153214 0.0457492321707238 2.05201885202801e-05 2.05066025241324e-85 2.45901388916777e-196 0 1 1 0
"tree_1240" 4005.7632 8147.133 73192.897 376.1 0.694339622641509 -103.385287477802 0.893279664580687 0.0461634786126604 4.00686858393974e-05 1.60585654839553e-85 1.4653505394294e-197 0 1 1 0
"tree_1241" 4005.7632 8147.003 73192.897 376.1 0.694339622641509 -103.382042153665 0.893281449883054 0.0461642152335037 4.00686858393974e-05 1.60516455556084e-85 1.45805935072665e-197 0 1 1 0
"tree_1242" 4005.7632 8147.003 73192.897 376.1 0.694339622641509 -103.382042153665 0.893281449883054 0.0461642152335037 4.00686858393974e-05 1.60516455556084e-85 1.45805935072665e-197 0 1 1 0
"tree_1243" 4005.7632 8147.003 73192.897 376.1 0.694339622641509 -103.382042153665 0.893281449883054 0.0461642152335037 4.00686858393974e-05 1.60516455556084e-85 1.45805935072665e-197 0 1 1 0
"tree_1244" 4005.7632 8147.003 73192.897 376.1 0.694339622641509 -103.382042153665 0.893281449883054 0.0461642152335037 4.00686858393974e-05 1.60516455556084e-85 1.45805935072665e-197 0 1 1 0
"tree_1245" 4005.7632 8147.003 73192.897 376.1 0.694339622641509 -103.382042153665 0.893281449883054 0.0461642152335037 4.00686858393974e-05 1.60516455556084e-85 1.45805935072665e-197 0 1 1 0
"tree_1246" 4005.7632 8158.503 73192.897 376.1 0.694339622641509 -103.669128519629 0.8931235192891 0.0460991434335441 4.00686858393974e-05 1.66754472251722e-85 2.26622847547898e-197 0 1 1 0
"tree_1247" 4005.7632 8143.703 73192.897 376.1 0.694339622641509 -103.299660848649 0.893326769096971 0.0461829219459501 4.00686858393974e-05 1.58769783775858e-85 1.28461942574746e-197 0 1 1 0
"tree_1248" 4005.7632 8150.003 73192.897 376.1 0.692452830188679 -103.456934249134 0.893240250597675 0.0461472222770961 7.63286153605194e-05 1.62120964511168e-85 1.63591307914933e-197 0 1 1 0
"tree_1249" 4005.7632 8208.403 73192.897 376.1 0.694339622641509 -104.914833707594 0.892438237842293 0.0458189004609057 4.00686858393974e-05 1.96745832574673e-85 1.5270340243984e-196 0 1 1 0
"tree_1250" 4005.7632 8133.703 73192.897 376.1 0.694339622641509 -103.05002053042 0.893464100048235 0.0462397016463473 4.00686858393974e-05 1.53591759359204e-85 8.74974793802253e-198 0 1 1 0
"tree_1251" 4005.7632 8151.853 73192.897 376.1 0.694339622641509 -103.503117708006 0.893214844371691 0.0461367495218572 4.00686858393974e-05 1.63118375432188e-85 1.75621185860579e-197 0 1 1 0
"tree_1252" 4005.7632 8147.003 73192.897 376.1 0.694339622641509 -103.382042153665 0.893281449883054 0.0461642152335037 4.00686858393974e-05 1.60516455556084e-85 1.45805935072665e-197 0 1 1 0
"tree_1253" 4005.7632 8147.003 73192.897 376.1 0.694339622641509 -103.382042153665 0.893281449883054 0.0461642152335037 4.00686858393974e-05 1.60516455556084e-85 1.45805935072665e-197 0 1 1 0
"tree_1254" 4005.7632 8158.503 73192.897 376.1 0.694339622641509 -103.669128519629 0.8931235192891 0.0460991434335441 4.00686858393974e-05 1.66754472251722e-85 2.26622847547898e-197 0 1 1 0
"tree_1255" 4005.7632 8158.503 73192.897 376.1 0.694339622641509 -103.669128519629 0.8931235192891 0.0460991434335441 4.00686858393974e-05 1.66754472251722e-85 2.26622847547898e-197 0 1 1 0
"tree_1256" 4005.7632 8147.003 73192.897 376.1 0.694339622641509 -103.382042153665 0.893281449883054 0.0461642152335037 4.00686858393974e-05 1.60516455556084e-85 1.45805935072665e-197 0 1 1 0
"tree_1257" 4005.7632 8147.003 73192.897 376.1 0.694339622641509 -103.382042153665 0.893281449883054 0.0461642152335037 4.00686858393974e-05 1.60516455556084e-85 1.45805935072665e-197 0 1 1 0
"tree_1258" 4005.7632 8147.003 73192.897 376.1 0.694339622641509 -103.382042153665 0.893281449883054 0.0461642152335037 4.00686858393974e-05 1.60516455556084e-85 1.45805935072665e-197 0 1 1 0
"tree_1259" 4005.7632 8158.503 73192.897 376.1 0.694339622641509 -103.669128519629 0.8931235192891 0.0460991434335441 4.00686858393974e-05 1.66754472251722e-85 2.26622847547898e-197 0 1 1 0
"tree_1260" 4005.7632 8147.003 73192.897 376.1 0.694339622641509 -103.382042153665 0.893281449883054 0.0461642152335037 4.00686858393974e-05 1.60516455556084e-85 1.45805935072665e-197 0 1 1 0
"tree_1261" 4005.7632 8109.303 73192.897 376.1 0.692452830188679 -102.44089815394 0.893799187569319 0.0463788318182216 7.63286153605194e-05 1.41653357062455e-85 3.42261779024648e-198 0 1 1 0
"tree_1262" 4005.7632 8147.003 73192.897 376.1 0.694339622641509 -103.382042153665 0.893281449883054 0.0461642152335037 4.00686858393974e-05 1.60516455556084e-85 1.45805935072665e-197 0 1 1 0
"tree_1263" 4005.7632 8147.003 73192.897 376.1 0.694339622641509 -103.382042153665 0.893281449883054 0.0461642152335037 4.00686858393974e-05 1.60516455556084e-85 1.45805935072665e-197 0 1 1 0
"tree_1264" 4005.7632 8147.003 73192.897 376.1 0.694339622641509 -103.382042153665 0.893281449883054 0.0461642152335037 4.00686858393974e-05 1.60516455556084e-85 1.45805935072665e-197 0 1 1 0
"tree_1265" 4005.7632 8158.503 73192.897 376.1 0.694339622641509 -103.669128519629 0.8931235192891 0.0460991434335441 4.00686858393974e-05 1.66754472251722e-85 2.26622847547898e-197 0 1 1 0
"tree_1266" 4005.7632 8147.003 73192.897 376.1 0.694339622641509 -103.382042153665 0.893281449883054 0.0461642152335037 4.00686858393974e-05 1.60516455556084e-85 1.45805935072665e-197 0 1 1 0
"tree_1267" 4005.7632 8290.753 73192.897 376.1 0.694339622641509 -106.970621728214 0.891307317458635 0.0453637926494735 4.00686858393974e-05 2.58449691315489e-85 3.48588166347514e-195 0 1 1 0
"tree_1268" 4005.7632 8242.973 73192.897 376.1 0.694339622641509 -105.777840287714 0.891963484743774 0.0456267417107881 4.00686858393974e-05 2.20622045927854e-85 5.69460312731771e-196 0 1 1 0
"tree_1269" 4005.7632 8231.473 73192.897 376.1 0.694339622641509 -105.49075392175 0.892121415337728 0.0456904857733239 4.00686858393974e-05 2.12374809564089e-85 3.67728349389163e-196 0 1 1 0
"tree_1270" 4005.7632 8141.853 73192.897 376.1 0.694339622641509 -103.253477389777 0.893352175322955 0.0461934156757682 4.00686858393974e-05 1.57798895138844e-85 1.19655555242346e-197 0 1 1 0
"tree_1271" 4005.7632 8152.953 73192.897 376.1 0.694339622641509 -103.530578143012 0.893199737967052 0.0461305247313458 4.00686858393974e-05 1.63714329634667e-85 1.8318826776568e-197 0 1 1 0
"tree_1272" 4005.7632 8158.503 73192.897 376.1 0.694339622641509 -103.669128519629 0.8931235192891 0.0460991434335441 4.00686858393974e-05 1.66754472251722e-85 2.26622847547898e-197 0 1 1 0
"tree_1273" 4005.7632 8147.003 73192.897 376.1 0.694339622641509 -103.382042153665 0.893281449883054 0.0461642152335037 4.00686858393974e-05 1.60516455556084e-85 1.45805935072665e-197 0 1 1 0
"tree_1274" 4005.7632 8142.503 73192.897 376.1 0.692452830188679 -103.269704010462 0.893343248811122 0.0461897281462469 7.63286153605194e-05 1.58139341523054e-85 1.22678866981917e-197 0 1 1 0
"tree_1275" 4005.7632 8154.003 73192.897 376.1 0.692452830188679 -103.556790376426 0.893185318217169 0.0461245844525689 7.63286153605194e-05 1.64285220730949e-85 1.90714529319838e-197 0 1 1 0
"tree_1276" 4005.7632 8147.003 73192.897 376.1 0.694339622641509 -103.382042153665 0.893281449883054 0.0461642152335037 4.00686858393974e-05 1.60516455556084e-85 1.45805935072665e-197 0 1 1 0
"tree_1277" 4005.7632 8147.003 73192.897 376.1 0.694339622641509 -103.382042153665 0.893281449883054 0.0461642152335037 4.00686858393974e-05 1.60516455556084e-85 1.45805935072665e-197 0 1 1 0
"tree_1278" 4005.7632 8142.503 73192.897 376.1 0.692452830188679 -103.269704010462 0.893343248811122 0.0461897281462469 7.63286153605194e-05 1.58139341523054e-85 1.22678866981917e-197 0 1 1 0
"tree_1279" 4005.7632 8139.103 73192.897 376.1 0.692452830188679 -103.184826302264 0.893389941334552 0.0462090232793466 7.63286153605194e-05 1.56366615280538e-85 1.07665545479015e-197 0 1 1 0
"tree_1280" 4005.7632 8158.503 73192.897 376.1 0.694339622641509 -103.669128519629 0.8931235192891 0.0460991434335441 4.00686858393974e-05 1.66754472251722e-85 2.26622847547898e-197 0 1 1 0
"tree_1281" 4005.7632 8144.503 73192.897 376.1 0.692452830188679 -103.319632074108 0.89331578262087 0.046178385593326 7.63286153605194e-05 1.59191470661985e-85 1.32467593543181e-197 0 1 1 0
"tree_1282" 4005.7632 8144.503 73192.897 376.1 0.692452830188679 -103.319632074108 0.89331578262087 0.046178385593326 7.63286153605194e-05 1.59191470661985e-85 1.32467593543181e-197 0 1 1 0
"tree_1283" 4005.7632 8183.503 73192.897 376.1 0.694339622641509 -104.293229315203 0.892780191910941 0.0459583139396417 4.00686858393974e-05 1.81162097650105e-85 5.90089181667552e-197 0 1 1 0
"tree_1284" 4005.7632 8147.003 73192.897 376.1 0.694339622641509 -103.382042153665 0.893281449883054 0.0461642152335037 4.00686858393974e-05 1.60516455556084e-85 1.45805935072665e-197 0 1 1 0
"tree_1285" 4005.7632 8158.503 73192.897 376.1 0.694339622641509 -103.669128519629 0.8931235192891 0.0460991434335441 4.00686858393974e-05 1.66754472251722e-85 2.26622847547898e-197 0 1 1 0
"tree_1286" 4005.7632 8158.503 73192.897 376.1 0.694339622641509 -103.669128519629 0.8931235192891 0.0460991434335441 4.00686858393974e-05 1.66754472251722e-85 2.26622847547898e-197 0 1 1 0
"tree_1287" 4005.7632 8166.403 73192.897 376.1 0.694339622641509 -103.86634437103 0.893015027837602 0.0460545481284722 4.00686858393974e-05 1.71179249920322e-85 3.06724836641991e-197 0 1 1 0
"tree_1288" 4005.7632 8147.003 73192.897 376.1 0.694339622641509 -103.382042153665 0.893281449883054 0.0461642152335037 4.00686858393974e-05 1.60516455556084e-85 1.45805935072665e-197 0 1 1 0
"tree_1289" 4005.7632 8154.003 73192.897 376.1 0.692452830188679 -103.556790376426 0.893185318217169 0.0461245844525689 7.63286153605194e-05 1.64285220730949e-85 1.90714529319838e-197 0 1 1 0
"tree_1290" 4005.7632 8158.503 73192.897 376.1 0.694339622641509 -103.669128519629 0.8931235192891 0.0460991434335441 4.00686858393974e-05 1.66754472251722e-85 2.26622847547898e-197 0 1 1 0
"tree_1291" 4005.7632 8147.003 73192.897 376.1 0.694339622641509 -103.382042153665 0.893281449883054 0.0461642152335037 4.00686858393974e-05 1.60516455556084e-85 1.45805935072665e-197 0 1 1 0
"tree_1292" 4005.7632 8147.003 73192.897 376.1 0.694339622641509 -103.382042153665 0.893281449883054 0.0461642152335037 4.00686858393974e-05 1.60516455556084e-85 1.45805935072665e-197 0 1 1 0
"tree_1293" 4005.7632 8157.303 73192.897 376.1 0.692452830188679 -103.639171681441 0.893139999003252 0.0461059249607376 7.63286153605194e-05 1.66092408509711e-85 2.16435411362757e-197 0 1 1 0
"tree_1294" 4005.7632 8151.103 73192.897 376.1 0.692452830188679 -103.484394684139 0.893225144193036 0.0461409946604772 7.63286153605194e-05 1.6271328410259e-85 1.70641373508499e-197 0 1 1 0
"tree_1295" 4005.7632 8158.503 73192.897 376.1 0.694339622641509 -103.669128519629 0.8931235192891 0.0460991434335441 4.00686858393974e-05 1.66754472251722e-85 2.26622847547898e-197 0 1 1 0
"tree_1296" 4005.7632 8118.803 73192.897 376.1 0.692452830188679 -102.678056456258 0.893668723165618 0.0463245628696743 7.63286153605194e-05 1.46187322281007e-85 4.93386464893527e-198 0 1 1 0
"tree_1297" 4005.7632 8112.303 73192.897 376.1 0.694339622641509 -102.515790249409 0.893757988283939 0.046361680524014 4.00686858393974e-05 1.43069773250209e-85 3.84176773238187e-198 0 1 1 0
"tree_1298" 4005.7632 8147.003 73192.897 376.1 0.694339622641509 -103.382042153665 0.893281449883054 0.0461642152335037 4.00686858393974e-05 1.60516455556084e-85 1.45805935072665e-197 0 1 1 0
"tree_1299" 4005.7632 8112.003 73192.897 376.1 0.694339622641509 -102.508301039862 0.893762108212477 0.0463633950825709 4.00686858393974e-05 1.42927498271251e-85 3.7976462586598e-198 0 1 1 0
"tree_1300" 4005.7632 8142.533 73192.897 376.1 0.692452830188679 -103.270452931416 0.893342836818269 0.0461895579667899 7.63286153605194e-05 1.58155072107353e-85 1.22820229229729e-197 0 1 1 0
"tree_1301" 4005.7632 8158.503 73192.897 376.1 0.694339622641509 -103.669128519629 0.8931235192891 0.0460991434335441 4.00686858393974e-05 1.66754472251722e-85 2.26622847547898e-197 0 1 1 0
"tree_1302" 4005.7632 8104.403 73192.897 376.1 0.694339622641509 -102.318574398007 0.893866479735438 0.0464068729059994 4.00686858393974e-05 1.39369894072485e-85 2.83385360964778e-198 0 1 1 0
"tree_1303" 4005.7632 8101.503 73192.897 376.1 0.694339622641509 -102.246178705721 0.893906305711304 0.0464234846299508 4.00686858393974e-05 1.38035789842636e-85 2.53419012029824e-198 0 1 1 0
"tree_1304" 4005.7632 8082.703 73192.897 376.1 0.692452830188679 -101.776854907449 0.894164487899681 0.0465314635462914 7.63286153605194e-05 1.29690742608271e-85 1.22697859845729e-198 0 1 1 0
"tree_1305" 4005.7632 8092.903 73192.897 376.1 0.694339622641509 -102.031488032043 0.894024410329392 0.0464728169854501 4.00686858393974e-05 1.34153911616434e-85 1.81892897355183e-198 0 1 1 0
"tree_1306" 4005.7632 8122.303 73192.897 376.1 0.694339622641509 -102.765430567638 0.893620657332676 0.0463046010472646 4.00686858393974e-05 1.47893972972187e-85 5.64501722315667e-198 0 1 1 0
"tree_1307" 4005.7632 8110.803 73192.897 376.1 0.694339622641509 -102.478344201674 0.893778587926629 0.0463702545851502 4.00686858393974e-05 1.42359808143541e-85 3.62615719957472e-198 0 1 1 0
"tree_1308" 4005.7632 8110.803 73192.897 376.1 0.694339622641509 -102.478344201674 0.893778587926629 0.0463702545851502 4.00686858393974e-05 1.42359808143541e-85 3.62615719957472e-198 0 1 1 0
